frame,time_s,nose_x,nose_y,nose_c,l_shoulder_x,l_shoulder_y,l_shoulder_c,r_shoulder_x,r_shoulder_y,r_shoulder_c,l_hip_x,l_hip_y,l_hip_c,r_hip_x,r_hip_y,r_hip_c,l_knee_x,l_knee_y,l_knee_c,r_knee_x,r_knee_y,r_knee_c,l_ankle_x,l_ankle_y,l_ankle_c,r_ankle_x,r_ankle_y,r_ankle_c
176,5.854991708126037,1371.4036865234375,372.0566711425781,0.48770788311958313,1263.337890625,425.8955383300781,0.9538872838020325,1281.7828369140625,437.4583740234375,0.9979674220085144,1132.471435546875,626.26318359375,0.9974736571311951,1176.2352294921875,629.7626342773438,0.9993587136268616,1093.12548828125,757.1210327148438,0.9945732951164246,1311.1195068359375,771.5245971679688,0.998722493648529,918.68994140625,895.760009765625,0.9772119522094727,1254.896240234375,922.5794677734375,0.9901182055473328
177,5.888258706467662,1363.1182861328125,366.61871337890625,0.6096066236495972,1258.85693359375,418.8536682128906,0.9632130265235901,1279.893310546875,430.0711975097656,0.9970429539680481,1126.4937744140625,621.6822509765625,0.9954226613044739,1170.6240234375,625.27294921875,0.9983458518981934,1095.566162109375,749.974609375,0.9914916157722473,1319.6395263671875,756.6190795898438,0.9972405433654785,920.9771118164062,903.3781127929688,0.9660146832466125,1257.7525634765625,910.1526489257812,0.9825314879417419
178,5.921525704809287,1362.2510986328125,361.6105041503906,0.714363694190979,1255.520751953125,417.94061279296875,0.9532070159912109,1275.618896484375,425.23260498046875,0.9982953667640686,1127.4521484375,619.3020629882812,0.9955917000770569,1171.58447265625,619.8116455078125,0.9989984631538391,1085.9300537109375,762.7650146484375,0.991611659526825,1308.1373291015625,767.0901489257812,0.9982024431228638,906.3403930664062,903.7374267578125,0.9703516960144043,1252.4775390625,915.7137451171875,0.9879486560821533
179,5.954792703150912,1352.054931640625,356.06158447265625,0.6649363040924072,1245.567626953125,413.3529052734375,0.9325236678123474,1261.008544921875,420.48150634765625,0.9939887523651123,1127.09765625,617.3230590820312,0.9888803958892822,1166.609619140625,620.5616455078125,0.9958567023277283,1094.993896484375,747.1777954101562,0.9872455596923828,1312.718994140625,757.646484375,0.9955710768699646,919.9512329101562,907.4476928710938,0.9655857086181641,1261.8656005859375,926.021728515625,0.9813908338546753
180,5.988059701492538,1331.986328125,354.13055419921875,0.7096014618873596,1230.483642578125,410.32781982421875,0.9490657448768616,1246.748291015625,418.6509094238281,0.9961374402046204,1121.0137939453125,623.5145263671875,0.992361307144165,1162.9368896484375,627.7651977539062,0.9973933696746826,1090.9202880859375,752.301513671875,0.9899592995643616,1317.9736328125,765.6937866210938,0.996843695640564,905.818603515625,911.8328247070312,0.9695596694946289,1264.31005859375,936.3154907226562,0.9845372438430786
181,6.021326699834162,1316.98974609375,336.6492919921875,0.7488478422164917,1217.99462890625,411.1033935546875,0.9457640051841736,1239.1927490234375,411.803466796875,0.9979250431060791,1109.3404541015625,626.6969604492188,0.9922602772712708,1153.82080078125,628.9005126953125,0.9981542229652405,1085.564208984375,757.9860229492188,0.9870643615722656,1318.2269287109375,772.5055541992188,0.9971989393234253,891.9462890625,904.80322265625,0.9573410153388977,1262.4189453125,935.8880004882812,0.9828726649284363
182,6.054593698175788,1304.7354736328125,340.5220642089844,0.7544101476669312,1233.54833984375,404.5806884765625,0.8949689269065857,1214.052490234375,408.3384704589844,0.9945077300071716,1137.4361572265625,624.1238403320312,0.9926661849021912,1113.7437744140625,625.0167846679688,0.9980980753898621,1226.054443359375,758.6071166992188,0.9867413640022278,1149.571044921875,763.7523193359375,0.996867835521698,1140.984619140625,909.4301147460938,0.9637188911437988,989.4248657226562,921.48193359375,0.9848143458366394
183,6.087860696517414,1294.163330078125,342.4426574707031,0.8207628130912781,1226.0513916015625,411.5859680175781,0.9004272222518921,1196.5809326171875,413.1676940917969,0.9949353337287903,1134.023681640625,625.9915161132812,0.990871012210846,1111.4180908203125,626.3328247070312,0.9976518750190735,1201.4461669921875,753.7747192382812,0.9874480366706848,1169.444091796875,751.8795776367188,0.9969884753227234,1123.2645263671875,918.4457397460938,0.9709352850914001,1051.23583984375,918.1942749023438,0.9878411889076233
184,6.121127694859038,1264.489013671875,338.14703369140625,0.8538321256637573,1197.8551025390625,405.8451232910156,0.9042860865592957,1178.171630859375,409.9595031738281,0.9951765537261963,1138.3656005859375,627.763427734375,0.994668185710907,1097.0430908203125,630.9717407226562,0.998688280582428,1273.680908203125,762.231689453125,0.9873716831207275,1067.7410888671875,773.7158203125,0.9970716238021851,1266.8775634765625,908.981689453125,0.9638471007347107,876.5855712890625,929.2994384765625,0.9848774671554565
185,6.154394693200664,1256.261474609375,342.3539733886719,0.6004979610443115,1184.2298583984375,410.8915100097656,0.9132489562034607,1165.3316650390625,407.0679931640625,0.9967858791351318,1096.0548095703125,630.63720703125,0.9924731254577637,1113.507568359375,628.9985961914062,0.9983354210853577,1071.3553466796875,767.9125366210938,0.987319827079773,1264.4051513671875,764.6423950195312,0.9974135756492615,913.2041015625,926.0202026367188,0.9612070918083191,1245.494873046875,930.1793212890625,0.985370397567749
186,6.187661691542289,1230.451171875,330.87353515625,0.8147721290588379,1169.1683349609375,401.5650329589844,0.9274629950523376,1135.622802734375,405.8471374511719,0.9958374500274658,1111.5684814453125,621.9959106445312,0.9910287857055664,1097.9046630859375,625.4898071289062,0.9974561333656311,1137.4017333984375,766.2940063476562,0.9878236055374146,1181.98974609375,767.7866821289062,0.9967798590660095,1040.3184814453125,916.4324340820312,0.969021201133728,1120.7977294921875,919.8131713867188,0.9865431785583496
